School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Centralia,4.6,6.17,10.78,2,1,1
Blair Oaks,4.96,5.63,10.59,1,3,2
Fatima,4.46,5.14,9.6,3,5,3
Kelly,3.9,4.27,8.17,4,9,4
Highland,3.06,4.72,7.78,5,7,5
Bowling Green,1.08,5.48,6.56,19,4,6
North Callaway,1.61,4.94,6.55,13,6,7
North Platte,2.91,3.43,6.34,6,13,8
Portageville,-0.36,6.06,5.7,41,2,9
Hallsville,1.75,3.18,4.92,12,16,10
Brookfield,1.21,3.55,4.75,16,11,11
Pleasant Hope,2.18,2.3,4.48,7,21,12
Montgomery County,1.8,2.67,4.47,10,19,13
Palmyra,0.48,3.99,4.47,30,10,14
Trenton,0.8,3.34,4.14,23,14,15
Penney,0.3,3.51,3.81,31,12,16
Eugene,0.63,3.12,3.74,27,17,17
West Platte,-0.6,4.29,3.69,44,8,18
Iberia,1.14,2.31,3.44,18,20,19
Bishop LeBlond,0.68,2.71,3.38,25,18,20
Lawson,1.2,1.91,3.1,17,23,21
Gallatin,0.83,1.85,2.69,22,24,22
Linn,0.66,1.75,2.41,26,25,23
Louisiana,-1.02,3.27,2.25,50,15,24
Clark County,1.06,1.19,2.25,20,32,25
New Bloomfield,0.1,2.04,2.14,33,22,26
Mansfield,1.79,0.34,2.13,11,38,27
Putnam County,0.88,1.09,1.97,21,33,28
St. Pius X (Festus),1.88,-0.14,1.73,8,40,29
South Shelby,0.19,1.34,1.53,32,28,30
Lathrop,0.54,0.8,1.34,29,36,31
Dixon,1.25,-0.16,1.09,15,41,32
Carrollton,-0.69,1.61,0.92,45,27,33
Lexington,-0.94,1.64,0.7,49,26,34
Holden,-0.35,1.01,0.65,40,34,35
John F. Kennedy,-0.34,0.89,0.55,38,35,36
Monroe City,-0.88,1.32,0.43,47,30,37
Vienna,-0.27,0.69,0.42,37,37,38
East Carter,-0.9,1.31,0.4,48,31,39
Hartville,1.27,-0.9,0.37,14,49,40
Jefferson (Festus),-1.03,1.34,0.31,51,29,41
Neelyville,0.61,-0.96,-0.35,28,50,42
Father Tolton,1.81,-2.17,-0.36,9,60,43
Wright City,-0.53,-0.17,-0.7,43,42,44
Cuba,-0.77,-0.41,-1.18,46,47,45
Lafayette County,-0.21,-1.03,-1.24,36,51,46
Lutheran St. Charles,-0.52,-0.85,-1.37,42,48,47
El Dorado Springs,-1.28,-0.09,-1.37,53,39,48
Versailles,-1.53,-0.19,-1.73,56,43,49
Marion C. Early,-1.38,-0.38,-1.76,54,45,50
Belle,-1.47,-0.39,-1.86,55,46,51
Marceline,-0.34,-1.86,-2.2,39,58,52
Trinity Catholic,-0.13,-2.31,-2.44,35,61,53
Elsberry,-2.59,-0.28,-2.87,64,44,54
Houston,0.69,-3.68,-2.99,24,66,55
Westran,-2.01,-1.36,-3.37,59,53,56
Willow Springs,-1.91,-1.52,-3.44,58,55,57
Knob Noster,-2.28,-1.57,-3.85,60,56,58
Mark Twain,-2.7,-1.46,-4.16,65,54,59
Valley Park,-1.23,-3.02,-4.25,52,63,60
Milan,-3.09,-1.22,-4.31,71,52,61
Ava,-0.12,-4.29,-4.41,34,69,62
Hermann,-2.83,-1.92,-4.75,70,59,63
Gainesville,-3.42,-1.76,-5.19,75,57,64
Principia,-2.52,-2.99,-5.52,63,62,65
Summit Christian Academy,-2.48,-3.38,-5.86,62,64,66
Hancock,-2.79,-4.16,-6.96,67,68,67
East Buchanan,-3.39,-3.63,-7.02,73,65,68
Warsaw,-3.37,-4.01,-7.38,72,67,69
Plattsburg,-2.8,-4.73,-7.53,69,71,70
Russellville,-2.8,-4.89,-7.69,68,73,71
Mid-Buchanan,-3.41,-4.33,-7.73,74,70,72
Richland,-2.77,-5.28,-8.06,66,74,73
Puxico,-5.03,-4.81,-9.84,80,72,74
Lamar,-3.77,-6.55,-10.32,76,75,75
Liberty (Mountain View),-1.7,-8.74,-10.44,57,78,76
Herculaneum,-3.82,-6.76,-10.59,78,76,77
East Prairie,-5.08,-8.12,-13.19,82,77,78
Laquey,-4.3,-10.23,-14.54,79,80,79
Metro,-2.47,-12.1,-14.57,61,82,80
California,-7.08,-9.15,-16.24,85,79,81
Alton,-5.75,-11.65,-17.41,83,81,82
Lutheran North,-3.78,-13.7,-17.48,77,83,83
Bourbon,-5.93,-15.34,-21.27,84,84,84
Carnahan,-5.04,-20.13,-25.17,81,87,85
Cleveland NJROTC,-8.74,-18.29,-27.03,86,85,86
Brentwood,-14.41,-18.78,-33.19,87,86,87
