School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
DeSoto,4.48,6.6,11.07,3,2,1
St. Dominic,5.79,5.09,10.88,2,6,2
Boonville,4.37,5.11,9.48,4,5,3
Platte County,3.15,6.16,9.31,9,4,4
Warrenton,2.15,6.94,9.09,17,1,5
Windsor (Imperial),6.0,2.94,8.94,1,16,6
Monett,2.3,6.28,8.58,14,3,7
Pleasant Hill,4.35,4.17,8.52,5,10,8
Lutheran South,4.16,2.79,6.95,7,18,9
Central (Park Hills),2.91,3.82,6.73,10,13,10
Notre Dame (Cape Girardeau),2.77,3.54,6.31,11,14,11
Harrisonville,1.66,4.4,6.06,23,8,12
Bolivar,2.04,3.88,5.92,20,12,13
Benton,3.51,2.1,5.61,8,30,14
Cameron,1.08,4.52,5.61,34,7,15
Winfield,4.25,1.17,5.43,6,41,16
Festus,2.48,2.64,5.11,13,21,17
Southern Boone,2.64,2.33,4.97,12,26,18
Mexico,2.08,2.72,4.8,18,20,19
Eldon,1.19,3.35,4.54,30,15,20
North County,-0.1,4.35,4.25,48,9,21
Seneca,0.21,4.03,4.24,46,11,22
Logan-Rogersville,1.24,2.85,4.09,28,17,23
Helias Catholic,1.56,2.25,3.81,26,27,24
Orchard Farm,2.21,1.56,3.78,16,37,25
Grain Valley,2.04,1.68,3.72,19,35,26
Pacific,1.14,2.4,3.55,32,25,27
Oak Grove,2.25,1.11,3.36,15,42,28
Kirksville,1.18,2.18,3.35,31,29,29
Lafayette (St. Joseph),0.74,2.55,3.28,38,23,30
Nevada,1.57,1.58,3.15,25,36,31
Excelsior Springs,0.51,2.59,3.1,41,22,32
Richmond,0.91,1.98,2.9,35,31,33
Union,1.64,1.26,2.9,24,39,34
Marshfield,0.48,2.42,2.9,43,24,35
Macon,0.58,2.2,2.79,40,28,36
Duchesne,1.88,0.9,2.78,22,46,37
Hannibal,1.89,0.81,2.71,21,47,38
Carl Junction,0.75,1.92,2.67,37,33,39
Warrensburg,1.3,1.03,2.34,27,44,40
St. James,0.91,1.31,2.22,36,38,41
Chillicothe,0.12,1.96,2.08,47,32,42
Ste. Genevieve,1.13,0.94,2.08,33,45,43
Moberly,0.24,1.76,2.0,45,34,44
East Newton,1.2,0.32,1.52,29,50,45
Notre Dame (St. Louis),-1.63,2.74,1.11,70,19,46
West Plains,-0.21,1.23,1.02,49,40,47
Westminster Christian Academy,0.36,0.42,0.78,44,49,48
Affton,-0.65,1.04,0.39,54,43,49
Sikeston,0.62,-0.5,0.12,39,56,50
Fulton,-0.48,0.58,0.1,51,48,51
Clinton,-0.24,-0.12,-0.36,50,54,52
Bishop DuBourg,-0.93,0.26,-0.67,60,52,53
Odessa,0.5,-1.65,-1.15,42,63,54
Osage,-1.49,0.27,-1.22,69,51,55
Cassville,-1.44,0.18,-1.27,67,53,56
Perryville,-0.76,-0.63,-1.39,55,58,57
Owensville,-0.86,-0.6,-1.46,57,57,58
Aurora,-1.21,-0.25,-1.47,62,55,59
St. Charles,-0.9,-0.91,-1.8,58,61,60
Reeds Spring,-1.23,-0.69,-1.93,63,59,61
Buffalo,-1.37,-0.89,-2.26,64,60,62
Marshall,-0.85,-2.63,-3.48,56,67,63
Rosati-Kain,-2.67,-1.15,-3.81,75,62,64
Doniphan,-0.59,-3.7,-4.3,52,70,65
Salem,-1.42,-2.89,-4.31,66,68,66
Visitation Academy,-1.41,-2.99,-4.39,65,69,67
Savannah,-2.37,-2.04,-4.41,72,64,68
Hillcrest,-0.63,-3.8,-4.42,53,71,69
Incarnate Word Academy,-2.64,-2.1,-4.74,74,65,70
St. Clair,-2.79,-2.19,-4.98,76,66,71
Liberty (Wentzville),-0.96,-4.96,-5.92,61,73,72
Smithville,-2.58,-4.1,-6.68,73,72,73
Fredericktown,-0.9,-5.88,-6.78,59,75,74
Potosi,-1.48,-6.75,-8.23,68,78,75
Veritas Christian Academy,-1.97,-6.52,-8.49,71,77,76
St. Pius X (Kansas City),-3.27,-5.49,-8.76,78,74,77
Maryville,-4.71,-6.2,-10.91,82,76,78
Hollister,-3.47,-7.97,-11.44,79,80,79
Clayton,-2.84,-8.76,-11.6,77,81,80
O'Hara,-3.77,-9.88,-13.66,81,82,81
Riverview Gardens,-6.47,-7.94,-14.42,83,79,82
McCluer South-Berkeley,-3.69,-12.29,-15.99,80,84,83
Roosevelt,-7.31,-12.49,-19.8,86,85,84
Bayless,-9.18,-12.12,-21.3,87,83,85
University City,-6.76,-17.35,-24.1,84,88,86
Soldan International Studies,-6.96,-19.68,-26.65,85,89,87
Miller Career Academy,-11.42,-16.83,-28.25,88,87,88
Normandy Collaborative,-14.95,-13.99,-28.94,89,86,89
