School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Knox County,1.06,4.23,5.29,5,2,1
Slater,0.86,4.43,5.29,6,1,2
Dora,1.64,3.5,5.15,3,3,3
Canton,2.24,2.9,5.14,2,6,4
Norborne,2.36,2.57,4.93,1,7,5
Naylor,0.04,3.07,3.12,14,4,6
Silex,0.43,2.16,2.59,10,9,7
Clopton,-0.13,2.48,2.34,15,8,8
Northeast (Cairo),1.35,0.81,2.16,4,18,9
Schuyler County,0.59,1.53,2.12,9,12,10
New Franklin,0.15,1.78,1.93,11,10,11
Polo,-1.21,3.01,1.8,25,5,12
Pilot Grove,0.65,0.83,1.48,7,17,13
Scotland County,-0.17,1.36,1.18,16,13,14
Chaffee,-0.58,1.03,0.45,18,14,15
DeKalb,-0.93,0.77,-0.16,22,19,16
Crocker,-1.81,1.6,-0.21,32,11,17
North Harrison,-1.31,0.95,-0.36,26,15,18
Van-Far,0.61,-0.98,-0.37,8,25,19
Van Buren,-1.71,0.89,-0.82,29,16,20
Norwood,-0.94,-0.16,-1.1,23,22,21
Jamestown,-0.95,-0.18,-1.13,24,23,22
Oran,-1.8,0.3,-1.5,31,21,23
Thayer,-0.59,-0.99,-1.58,19,26,24
Maysville,0.11,-1.94,-1.83,13,33,25
South Nodaway,-2.59,0.72,-1.87,38,20,26
North Andrew,-0.51,-1.77,-2.27,17,30,27
Fair Play,-2.07,-0.44,-2.5,34,24,28
Newburg,-0.71,-1.82,-2.53,21,31,29
Princeton,-2.01,-1.4,-3.41,33,28,30
Winona,-2.19,-2.26,-4.45,36,35,31
Braymer,0.13,-4.6,-4.47,12,50,32
Macks Creek,-1.5,-3.64,-5.14,28,42,33
Leeton,-3.56,-1.9,-5.46,48,32,34
Fayette,-3.18,-2.35,-5.53,46,36,35
Linn County,-1.78,-3.8,-5.58,30,43,36
Halfway,-3.05,-2.54,-5.59,44,37,37
Weaubleau,-0.67,-5.52,-6.19,20,58,38
Keytesville,-5.19,-1.0,-6.19,62,27,39
Green City,-4.0,-2.25,-6.25,53,34,40
Wellsville-Middletown,-1.46,-4.99,-6.44,27,53,41
Hermitage,-3.65,-3.12,-6.78,51,38,42
Hardin-Central,-5.23,-1.57,-6.8,63,29,43
Worth County,-3.17,-3.83,-7.0,45,44,44
Albany,-3.02,-4.01,-7.02,43,45,45
Marion County,-3.65,-3.46,-7.11,50,39,46
Northwestern (Mendon),-2.92,-4.93,-7.85,42,52,47
La Plata,-2.57,-5.33,-7.89,37,57,48
Walnut Grove,-2.76,-5.16,-7.92,41,56,49
Harrisburg,-3.19,-5.0,-8.2,47,54,50
Prairie Home,-4.04,-4.39,-8.43,54,48,51
Atlanta,-2.72,-5.74,-8.47,40,61,52
Northeast Nodaway,-5.1,-3.47,-8.57,61,40,53
North Shelby,-4.48,-4.23,-8.71,56,47,54
Tuscumbia,-2.11,-6.85,-8.95,35,65,55
New Haven,-3.92,-5.08,-8.99,52,55,56
Paris,-4.45,-4.77,-9.22,55,51,57
Brashear,-3.57,-5.64,-9.22,49,60,58
Community,-5.47,-4.07,-9.54,65,46,59
Glasgow,-2.66,-7.05,-9.71,39,66,60
Bakersfield,-5.44,-4.42,-9.86,64,49,61
Winston,-6.72,-3.54,-10.27,71,41,62
Dadeville,-4.73,-6.11,-10.84,58,62,63
Koshkonong,-5.99,-5.61,-11.6,69,59,64
Grundy County,-5.99,-6.47,-12.45,68,63,65
Higbee,-6.89,-6.49,-13.38,72,64,66
St. Elizabeth,-4.53,-9.91,-14.45,57,70,67
Meadville,-5.85,-9.18,-15.03,67,68,68
Novinger,-5.05,-10.14,-15.19,59,72,69
Humansville,-6.17,-9.37,-15.54,70,69,70
Gilman City,-7.48,-8.33,-15.81,73,67,71
Bevier,-5.84,-10.14,-15.97,66,71,72
Madison,-5.06,-11.63,-16.69,60,74,73
Wheatland,-8.83,-10.82,-19.65,74,73,74
Tri-County,-11.58,-12.69,-24.27,77,75,75
Climax Springs,-9.09,-15.18,-24.27,75,76,76
Brunswick,-10.46,-16.96,-27.42,76,77,77
